训练开始时间: 2025_03_10_10_49_29
--------------------------------------------------
开始训练 - 保存路径: /data/projects/my_stego/results/atwbwbrhrctqdkrk-snow-6c7f6b9696-7bgqc_2025_03_10_10_49_29
------------------开始训练------------------
Epoch [82/200], Train - HLoss: 0.0015, RLoss: 0.0011, Sectet PSNR: 30.12dB, Val - Cover PSNR: 27.69dB, Secret PSNR: 29.98dB, Time: 2091.78s
Epoch [83/200], Train - HLoss: 0.0017, RLoss: 0.0014, Sectet PSNR: 29.55dB, Val - Cover PSNR: 28.65dB, Secret PSNR: 32.13dB, Time: 2117.21s
Epoch [84/200], Train - HLoss: 0.0016, RLoss: 0.0014, Sectet PSNR: 29.45dB, Val - Cover PSNR: 28.01dB, Secret PSNR: 31.13dB, Time: 2142.57s
Epoch [85/200], Train - HLoss: 0.0016, RLoss: 0.0013, Sectet PSNR: 29.97dB, Val - Cover PSNR: 27.68dB, Secret PSNR: 27.34dB, Time: 2168.02s
Epoch [86/200], Train - HLoss: 0.0015, RLoss: 0.0012, Sectet PSNR: 30.27dB, Val - Cover PSNR: 29.01dB, Secret PSNR: 30.27dB, Time: 2193.67s
Epoch [87/200], Train - HLoss: 0.0013, RLoss: 0.0010, Sectet PSNR: 30.69dB, Val - Cover PSNR: 28.70dB, Secret PSNR: 28.15dB, Time: 2218.80s
Epoch [88/200], Train - HLoss: 0.0015, RLoss: 0.0011, Sectet PSNR: 30.17dB, Val - Cover PSNR: 29.02dB, Secret PSNR: 31.93dB, Time: 2244.13s
Epoch [89/200], Train - HLoss: 0.0015, RLoss: 0.0012, Sectet PSNR: 30.26dB, Val - Cover PSNR: 28.88dB, Secret PSNR: 30.91dB, Time: 2269.67s
Epoch [90/200], Train - HLoss: 0.0013, RLoss: 0.0011, Sectet PSNR: 30.52dB, Val - Cover PSNR: 27.29dB, Secret PSNR: 22.69dB, Time: 2294.81s
Epoch [91/200], Train - HLoss: 0.0016, RLoss: 0.0012, Sectet PSNR: 30.32dB, Val - Cover PSNR: 28.88dB, Secret PSNR: 28.45dB, Time: 2320.84s
Epoch [92/200], Train - HLoss: 0.0015, RLoss: 0.0013, Sectet PSNR: 29.87dB, Val - Cover PSNR: 26.86dB, Secret PSNR: 24.98dB, Time: 2345.86s
Epoch [93/200], Train - HLoss: 0.0015, RLoss: 0.0010, Sectet PSNR: 30.81dB, Val - Cover PSNR: 29.27dB, Secret PSNR: 31.58dB, Time: 2371.54s
Epoch [94/200], Train - HLoss: 0.0014, RLoss: 0.0010, Sectet PSNR: 30.58dB, Val - Cover PSNR: 28.19dB, Secret PSNR: 29.80dB, Time: 2396.89s
Epoch [95/200], Train - HLoss: 0.0012, RLoss: 0.0008, Sectet PSNR: 31.24dB, Val - Cover PSNR: 29.16dB, Secret PSNR: 23.70dB, Time: 2422.39s
Epoch [96/200], Train - HLoss: 0.0015, RLoss: 0.0013, Sectet PSNR: 29.58dB, Val - Cover PSNR: 28.69dB, Secret PSNR: 27.53dB, Time: 2447.70s
Epoch [97/200], Train - HLoss: 0.0013, RLoss: 0.0010, Sectet PSNR: 30.86dB, Val - Cover PSNR: 29.32dB, Secret PSNR: 31.95dB, Time: 2473.14s
Epoch [98/200], Train - HLoss: 0.0016, RLoss: 0.0016, Sectet PSNR: 29.22dB, Val - Cover PSNR: 26.00dB, Secret PSNR: 26.45dB, Time: 2498.75s
Epoch [99/200], Train - HLoss: 0.0015, RLoss: 0.0009, Sectet PSNR: 31.05dB, Val - Cover PSNR: 28.56dB, Secret PSNR: 28.43dB, Time: 2524.02s
Epoch [100/200], Train - HLoss: 0.0013, RLoss: 0.0009, Sectet PSNR: 30.94dB, Val - Cover PSNR: 27.86dB, Secret PSNR: 30.05dB, Time: 2549.48s
Epoch [101/200], Train - HLoss: 0.0014, RLoss: 0.0012, Sectet PSNR: 30.21dB, Val - Cover PSNR: 28.92dB, Secret PSNR: 30.64dB, Time: 2575.15s
保存最佳模型 - Val total PSNR: 59.56dB
Epoch [102/200], Train - HLoss: 0.0014, RLoss: 0.0011, Sectet PSNR: 30.50dB, Val - Cover PSNR: 28.64dB, Secret PSNR: 31.59dB, Time: 2601.58s
Epoch [103/200], Train - HLoss: 0.0013, RLoss: 0.0009, Sectet PSNR: 31.23dB, Val - Cover PSNR: 29.45dB, Secret PSNR: 30.56dB, Time: 2627.04s
Epoch [104/200], Train - HLoss: 0.0014, RLoss: 0.0011, Sectet PSNR: 30.26dB, Val - Cover PSNR: 29.03dB, Secret PSNR: 30.67dB, Time: 2652.47s
Epoch [105/200], Train - HLoss: 0.0013, RLoss: 0.0010, Sectet PSNR: 30.69dB, Val - Cover PSNR: 27.43dB, Secret PSNR: 27.08dB, Time: 2677.99s
Epoch [106/200], Train - HLoss: 0.0014, RLoss: 0.0012, Sectet PSNR: 29.80dB, Val - Cover PSNR: 28.80dB, Secret PSNR: 30.39dB, Time: 2703.84s
Epoch [107/200], Train - HLoss: 0.0014, RLoss: 0.0012, Sectet PSNR: 30.41dB, Val - Cover PSNR: 28.75dB, Secret PSNR: 31.10dB, Time: 2729.16s
Epoch [108/200], Train - HLoss: 0.0012, RLoss: 0.0009, Sectet PSNR: 31.29dB, Val - Cover PSNR: 27.96dB, Secret PSNR: 27.63dB, Time: 2754.97s
Epoch [109/200], Train - HLoss: 0.0014, RLoss: 0.0010, Sectet PSNR: 30.75dB, Val - Cover PSNR: 29.46dB, Secret PSNR: 32.40dB, Time: 2780.07s
Epoch [110/200], Train - HLoss: 0.0017, RLoss: 0.0016, Sectet PSNR: 29.36dB, Val - Cover PSNR: 29.01dB, Secret PSNR: 30.69dB, Time: 2805.83s
Epoch [111/200], Train - HLoss: 0.0012, RLoss: 0.0008, Sectet PSNR: 31.64dB, Val - Cover PSNR: 29.52dB, Secret PSNR: 32.79dB, Time: 2831.20s
Epoch [112/200], Train - HLoss: 0.0014, RLoss: 0.0011, Sectet PSNR: 30.27dB, Val - Cover PSNR: 28.92dB, Secret PSNR: 30.72dB, Time: 2856.26s
Epoch [113/200], Train - HLoss: 0.0014, RLoss: 0.0011, Sectet PSNR: 30.63dB, Val - Cover PSNR: 29.59dB, Secret PSNR: 32.72dB, Time: 2882.09s
Epoch [114/200], Train - HLoss: 0.0012, RLoss: 0.0008, Sectet PSNR: 31.67dB, Val - Cover PSNR: 28.91dB, Secret PSNR: 31.34dB, Time: 2907.45s
Epoch [115/200], Train - HLoss: 0.0014, RLoss: 0.0012, Sectet PSNR: 30.16dB, Val - Cover PSNR: 28.79dB, Secret PSNR: 30.94dB, Time: 2933.18s
Epoch [116/200], Train - HLoss: 0.0014, RLoss: 0.0010, Sectet PSNR: 30.77dB, Val - Cover PSNR: 29.45dB, Secret PSNR: 31.24dB, Time: 2958.46s
Epoch [117/200], Train - HLoss: 0.0012, RLoss: 0.0009, Sectet PSNR: 31.07dB, Val - Cover PSNR: 28.37dB, Secret PSNR: 29.72dB, Time: 2983.83s
Epoch [118/200], Train - HLoss: 0.0014, RLoss: 0.0013, Sectet PSNR: 29.62dB, Val - Cover PSNR: 27.98dB, Secret PSNR: 29.69dB, Time: 3009.37s
